longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,pop_density_dense,pop_density_sparse
-122.41,37.74,1.889887293240545,-0.3564964169038381,-0.47487816274395617,-0.35728899450669405,-0.3760436521789137,1.1974660655029747,0.6061803453386908,0.0,0.0,1.0,0.0,0.0,1.0
-122.42,37.74,1.889887293240545,-0.2755307684940924,-0.287933619268183,-0.3861131353297655,-0.1386648196635088,0.34690680257061424,0.8174081323335444,0.0,0.0,1.0,0.0,0.0,1.0
-122.42,37.74,1.889887293240545,-0.3226463718059783,-0.2548042065003245,-0.48219360474000367,-0.201270226041198,0.2308953863621039,0.9060207649265073,0.0,0.0,1.0,0.0,0.0,1.0
-122.42,37.74,1.889887293240545,-0.4333451679368171,-0.4583134563600269,-0.6175797207271575,-0.43343194135846214,0.13361398463206767,0.9204460772090827,0.0,0.0,1.0,0.0,0.0,1.0
-122.42,37.74,1.889887293240545,-0.617690683807594,-0.44174874997609764,-0.31885680674259875,-0.4621260859482364,-0.4367595515100505,0.741160053125646,0.0,0.0,1.0,0.0,0.0,1.0
-122.42,37.75,1.889887293240545,-0.2096604104658247,0.15931345309790718,0.005196412813750087,0.11697392304538881,-0.2046093040285495,0.8555321719374935,0.0,0.0,1.0,0.0,0.0,1.0
-122.41,37.74,1.1703533661102474,-0.43837693139730977,-0.49617564238043665,-0.4420144993502677,-0.43343194135846214,0.3048598312924065,0.5041727799119079,0.0,0.0,1.0,0.0,0.0,1.0
-122.41,37.74,1.4901462226126019,-0.4086437836762167,-0.3352613517936952,-0.22976400783492332,-0.48560311333986983,-0.25188029295041386,0.38773990220254956,0.0,0.0,1.0,0.0,0.0,1.0
-122.41,37.74,1.889887293240545,-0.2576908798614366,-0.33289496516741957,-0.2035602434503129,-0.2664841910179576,-0.0215138563716247,0.39186141999757107,0.0,0.0,1.0,0.0,0.0,1.0
-122.42,37.73,1.7299908649893678,0.3680775214071065,0.5426680865545559,0.7161918864495127,0.44304374792918677,-0.5024420172491909,0.5608436495934539,0.0,0.0,1.0,0.0,1.0,0.0
-122.42,37.74,1.889887293240545,-0.4438661278996654,-0.44648152322864887,-0.4088230644630945,-0.35256662478728024,-0.13911796088612824,0.5041727799119079,0.0,0.0,1.0,0.0,0.0,1.0
-122.42,37.74,1.889887293240545,-0.24579762077299935,0.024429415400197444,-0.002664716501633038,0.0387171650732773,-0.8714997515138274,0.6865499423416107,0.0,0.0,1.0,0.0,0.0,1.0
-122.42,37.74,1.889887293240545,-0.4946411955464551,-0.40152017732941225,-0.2664492779733779,-0.3603923005844914,0.4050717795054694,0.5258107483357709,0.0,0.0,1.0,0.0,0.0,1.0
-122.42,37.73,1.889887293240545,0.27842064520196436,0.27053362453286084,0.2829563152906205,0.28653023198496375,-0.21875237618576499,1.0337878165721748,0.0,0.0,1.0,0.0,1.0,0.0
-122.43,37.73,1.889887293240545,-0.4749715747463473,-0.45594706973375126,-0.4420144993502677,-0.41778058976403987,0.6383050550350454,0.7339473969843583,0.0,0.0,1.0,0.0,0.0,1.0
-122.43,37.73,1.650042650863779,-0.5426716649420669,-0.5151067353906416,-0.37825200601438236,-0.44908329295288446,0.20598574125637753,0.7421904325744013,0.0,0.0,1.0,0.0,0.0,1.0
-122.43,37.73,1.889887293240545,-0.5650858839933525,-0.6239605201993196,-0.6219470147912592,-0.5925540159017556,-0.004631360328101712,0.8606840691812704,0.0,0.0,1.0,0.0,0.0,1.0
-122.43,37.72,1.5700944367381906,-0.6094568890540606,-0.6144949736942171,-0.5756536977117809,-0.6942878012655005,-0.0030386720221089775,0.6989144957266753,0.0,0.0,1.0,0.0,0.0,1.0
-122.44,37.72,1.889887293240545,-0.3871444307086571,-0.45594706973375126,-0.2961468776092697,-0.3499580661882099,0.4050717795054694,0.7751625749345736,0.0,0.0,1.0,0.0,0.0,1.0
-122.44,37.73,1.889887293240545,-0.10994000733969723,-0.11282100892378791,0.03838784770092328,-0.14127337826257919,0.45431770192676474,0.8040131994997244,0.0,0.0,1.0,0.0,0.0,1.0
-122.44,37.73,1.889887293240545,-0.8029510657620968,-0.7919739706648878,-0.7459781662117485,-0.8612355516060051,0.8573315508751663,0.7205524641505383,0.0,0.0,1.0,0.0,0.0,1.0
-122.42,37.73,1.4101980084870134,-0.3670173768666864,-0.30449832565211227,0.08118732952912029,-0.2482242808244649,0.21439513551201916,0.3856791433050388,0.0,0.0,1.0,0.0,1.0,0.0
-122.42,37.73,0.5307676531055383,-0.34323085868981196,-0.46777900286512936,-0.33719944181182604,-0.49864590633522177,0.6041578177545612,0.8998384882339749,0.0,0.0,1.0,0.0,0.0,1.0
-122.42,37.73,0.5307676531055383,-0.37982550203884957,-0.5151067353906416,-0.3957211822707893,-0.5142972579296441,0.573514494747261,0.64430438494264,0.0,0.0,1.0,0.0,0.0,1.0
-122.43,37.73,1.889887293240545,-0.2910834919174334,-0.3281621919148684,-0.09088405659648811,-0.201270226041198,0.2742165082851063,0.5041727799119079,0.0,0.0,1.0,0.0,0.0,1.0
-122.41,37.73,1.0904051519846587,-0.00793243900425491,0.07885630780453647,0.228801868895759,0.015240137681643848,-0.16154301223450596,0.39392217889508185,0.0,0.0,1.0,0.0,1.0,0.0
-122.4,37.73,1.7299908649893678,-0.30846594750822626,-0.30449832565211227,-0.2367516783374861,-0.3056125700040134,-0.1272683598895423,0.48150443203928944,0.0,0.0,1.0,0.0,0.0,1.0
-122.4,37.73,1.0904051519846587,-0.5527351918630523,-0.3163302587834903,-0.36165628857079574,-0.3630008591835618,-0.8372250991688638,0.4227728034602326,0.0,0.0,1.0,0.0,0.0,1.0
-122.41,37.73,1.889887293240545,-0.31578487617803375,-0.4299168168447196,-0.3048814657374732,-0.3786522107779841,0.0680589339574067,0.8174081323335444,0.0,0.0,1.0,0.0,0.0,1.0
-122.41,37.73,1.0104569378590702,-0.23161719647524728,-0.3825890843192074,-0.23849859596312678,-0.3551751833863506,0.2468859769542705,0.829772685718609,0.0,0.0,1.0,0.0,0.0,1.0
-122.42,37.73,1.5700944367381906,-0.5248317763094111,-0.5482361481585001,-0.38698659414258585,-0.4464747343538141,0.25574132393559057,0.6010284480949138,0.0,0.0,1.0,0.0,0.0,1.0
-122.4,37.72,1.4901462226126019,-0.5289486736861778,-0.5529689214110513,-0.2812980777913238,-0.48560311333986983,0.37621226740088104,0.2826411984295005,0.0,0.0,1.0,0.0,0.0,1.0
-122.4,37.72,0.6906640813567156,-0.754920596366485,-0.6902193457350366,-0.6935706374425277,-0.7647188834404008,-0.9925440627692752,0.48768670873182174,0.0,0.0,1.0,0.0,0.0,1.0
-122.41,37.73,0.3708712248543611,0.07669267374039455,0.0646579880468828,0.2104592338265317,0.1326252746398111,0.11953462000709189,0.8678967253225581,0.0,0.0,1.0,0.0,1.0,0.0
-122.41,37.72,0.5307676531055383,-0.23664895993573995,-0.25007143324777326,-0.188711443632367,-0.23779004642818338,0.7292794110733505,0.5247803688870155,0.0,0.0,1.0,0.0,0.0,1.0
-122.41,37.72,0.29092301072877247,-0.44432356094152836,-0.5293050551482952,-0.4690917225476985,-0.5377742853212775,0.24312723255212812,0.45574494582040487,0.0,0.0,1.0,0.0,0.0,1.0
-122.42,37.72,0.6906640813567156,0.007620284419086071,0.014963868895095007,0.30391932679830885,0.05175995806862922,0.2105089760453969,0.5433271989646125,0.0,0.0,1.0,0.0,1.0,0.0
-122.43,37.72,1.7299908649893678,0.13295693788953988,0.05282605491550476,0.4786110893623783,0.09349689565375537,-0.006351463698573865,0.6247271754162876,0.0,0.0,1.0,0.0,1.0,0.0
-122.43,37.72,1.650042650863779,0.36853495444896944,0.3699218628364364,0.8052846853571881,0.41695816193848295,0.007536778329682781,0.639152487698863,0.0,0.0,1.0,0.0,1.0,0.0
-122.43,37.72,1.889887293240545,-0.189990789665717,-0.14595042169164643,0.12398681135731732,-0.11779635087094573,0.021552435422418848,0.6030892069924246,0.0,0.0,1.0,0.0,1.0,0.0
-122.44,37.72,1.889887293240545,0.12289341096855452,0.07412353455198524,0.2864501505419019,0.1039311300500369,0.09602654061063913,0.6185448987237554,0.0,0.0,1.0,0.0,1.0,0.0
-122.43,37.72,1.889887293240545,0.33377004326738374,0.4243487552407755,0.5764384763982572,0.5343432988966502,-0.4242728751910675,0.5155069538482171,0.0,0.0,1.0,0.0,1.0,0.0
-122.43,37.73,1.889887293240545,0.4485857367749892,0.46931010114001204,0.7240530157648959,0.3804383415514976,0.1380735118888473,0.6164841398262446,0.0,0.0,1.0,0.0,1.0,0.0
-122.43,37.73,1.889887293240545,-0.5156831154721517,-0.5529689214110513,0.019171753818875644,-0.36821797638170256,-0.3173079285605954,0.31561334078967274,0.0,0.0,1.0,0.0,0.0,1.0
-122.44,37.72,1.650042650863779,-0.48686483383478457,-0.31869664540976594,-0.23413130189902506,-0.303004011404943,-0.13771639517685463,0.7524942270619552,0.0,0.0,1.0,0.0,0.0,1.0
-122.44,37.72,1.5700944367381906,0.024545306968015965,0.10725294731984378,0.2899439857931833,0.10132257145096651,0.17827296473210394,0.7885575077683936,0.0,0.0,1.0,0.0,1.0,0.0
-122.45,37.72,1.889887293240545,-0.4081863506343537,-0.5222058952694684,-0.4813201459271833,-0.5247314923259256,0.39940180913613527,0.7195220847017829,0.0,0.0,1.0,0.0,0.0,1.0
-122.44,37.72,1.889887293240545,-0.5678304822445303,-0.633426066704422,-0.5188788748784583,-0.5664684299110517,0.023973321647527805,0.7009752546241861,0.0,0.0,1.0,0.0,0.0,1.0
-122.45,37.71,1.4101980084870134,-0.028516925888088563,-0.07969159615592937,0.10564417628809002,-0.008236889709989606,0.4510049102502999,0.8101954761922566,0.0,0.0,0.0,1.0,1.0,0.0
-122.45,37.71,1.889887293240545,-0.4406640966066246,-0.5151067353906416,-0.31012221861439526,-0.4569089687500956,0.11571216807270933,0.7174613258042721,0.0,0.0,0.0,1.0,0.0,1.0
-122.45,37.71,1.0104569378590702,-0.4772587399556622,-0.44648152322864887,-0.2463597252785099,-0.527340050924996,0.15291736690069963,0.5319930250283031,0.0,0.0,0.0,1.0,0.0,1.0
-122.46,37.71,1.889887293240545,-0.4763438738719363,-0.4796109359965074,-0.014019681068297552,-0.4464747343538141,0.24083376139149903,0.5587828906959431,0.0,0.0,0.0,1.0,0.0,1.0
-122.46,37.71,1.4901462226126019,-0.5005878250906737,-0.6073958138153903,-0.2961468776092697,-0.5716855471091925,0.20598574125637753,0.40834749117765723,0.0,0.0,0.0,1.0,0.0,1.0
-122.43,37.71,0.5307676531055383,0.11740421446619889,0.05755882816805598,0.1676597519983347,0.0700198682621219,0.5245234024549245,0.7720714365883075,0.0,0.0,1.0,0.0,1.0,0.0
-122.43,37.71,1.889887293240545,-0.5092790528860701,-0.6192277469467683,-0.2647023603477372,-0.5142972579296441,0.22089330380046954,0.767949918793286,0.0,0.0,1.0,0.0,0.0,1.0
-122.43,37.71,1.889887293240545,-0.5541074909886412,-0.6002966539365635,-0.49092819286820716,-0.5716855471091925,-0.3095356096273509,0.6556385588789492,0.0,0.0,1.0,0.0,0.0,1.0
-122.44,37.72,1.889887293240545,-0.5097364859279331,-0.6097622004416658,-0.44725525222718976,-0.5742941057082629,0.13960249266260036,0.5742385824272739,0.0,0.0,1.0,0.0,0.0,1.0
-122.44,37.71,1.889887293240545,0.04101289647508289,0.12145126707749744,0.3554533967547093,0.05958563386584037,0.17840037979658338,0.6133930014799784,0.0,0.0,1.0,0.0,1.0,0.0
-122.44,37.71,1.4101980084870134,-0.6364454385239757,-0.6925857323613123,-0.4769528518630816,-0.6368995120859521,1.0923486373074542,0.5866031358123385,0.0,0.0,1.0,0.0,0.0,1.0
-122.44,37.71,0.21097479660318383,-0.1149717708001899,-0.233506726863844,0.07245274140091683,-0.08127653048396036,0.8558662776336531,0.7432208120231567,0.0,0.0,1.0,0.0,1.0,0.0
-122.45,37.71,0.4508194389799497,0.2331347740575303,0.306029423926995,0.666404734118753,0.25783608739518954,-0.07840468266168518,0.6082411042362016,0.0,0.0,0.0,1.0,1.0,0.0
-122.4,37.72,0.9305087237334815,-0.3080085144663633,-0.29976555239956104,-0.006158551752914427,-0.2743098668151687,-0.41114912354968736,0.2795500600832343,0.0,0.0,1.0,0.0,0.0,1.0
-122.4,37.71,0.9305087237334815,-0.3377416621874563,-0.3376277384199708,-0.026248104447782413,-0.16475040565421264,-0.40121074852029265,0.47429177589800176,0.0,0.0,1.0,0.0,0.0,1.0
-122.41,37.71,1.4901462226126019,-0.1520238471910905,-0.13885126181281962,0.2235611160188369,-0.09431932347931227,-0.12701352976058344,0.3537373803936219,0.0,0.0,1.0,0.0,1.0,0.0
-122.41,37.71,-0.028869845773582082,1.0949386249273658,1.657236187530368,2.147790880662062,1.376907726396384,-1.5606878352830036,-0.10375109485376822,0.0,0.0,1.0,0.0,1.0,0.0
-122.41,37.71,0.9305087237334815,-0.25952061202888843,-0.25243781987404884,0.25937292734447115,-0.18822743304584608,0.8383467062677334,0.2259703287479544,0.0,0.0,1.0,0.0,1.0,0.0
-122.41,37.71,1.650042650863779,-0.3519220864852084,-0.2619033663791513,0.15193749336756843,-0.14127337826257919,-0.11573729655415489,0.2661551272494143,0.0,0.0,1.0,0.0,1.0,0.0
-122.4,37.72,1.0104569378590702,-0.2956578223360631,-0.2358731134901196,0.07594657665219821,-0.201270226041198,0.11838788442677713,0.2713070244931913,0.0,0.0,1.0,0.0,1.0,0.0
-122.4,37.72,1.4901462226126019,-0.6652637201613429,-0.6854865724824855,-0.42629224071950145,-0.6473337464822336,0.3797161816740655,0.5144765743994617,0.0,0.0,1.0,0.0,0.0,1.0
-122.46,37.76,1.889887293240545,-0.1762677984098279,0.012597482268819397,-0.22277633733236055,0.08045410265840344,-0.14243075256259313,2.2908507440537424,0.0,0.0,1.0,0.0,0.0,1.0
-122.46,37.77,1.889887293240545,-0.3647302116573716,-0.3589252180564513,-0.5608048978938349,-0.3603923005844914,0.04671691065710406,2.511351946087394,0.0,0.0,1.0,0.0,0.0,1.0
-122.46,37.76,1.889887293240545,-0.3679322429504123,-0.21457563385363912,-0.4306595347836032,-0.31604680440029487,0.16139046868858095,2.040468538006184,0.0,0.0,1.0,0.0,0.0,1.0
-122.46,37.76,-0.028869845773582082,-0.708719859138325,-0.8866294357159122,-0.9416329402835063,-0.8690612274032162,1.5843619087947298,1.8106939209337338,0.0,0.0,1.0,0.0,0.0,1.0
-122.46,37.75,-0.18876627402475935,-0.1963948522517986,-0.24060588674267083,-0.4254187819066811,-0.11779635087094573,0.5469484538033021,1.8776685851028336,0.0,0.0,1.0,0.0,0.0,1.0
-122.47,37.76,1.889887293240545,0.146222496103566,0.5757974993224144,0.09079537647014412,0.5865144708780579,-0.437524041896927,2.2104811470508223,0.0,0.0,1.0,0.0,1.0,0.0
-122.47,37.76,1.889887293240545,0.026832472177330813,0.47404287439256326,0.1274806466085987,0.5526032090901429,-0.6901881147596145,1.7272331855845477,0.0,0.0,1.0,0.0,1.0,0.0
-122.47,37.76,1.650042650863779,0.10093662495913197,0.3083958105532706,-0.039349986640087625,0.38304690015056797,-0.26041710227053494,1.5840104422075494,0.0,0.0,1.0,0.0,0.0,1.0
-122.47,37.76,1.889887293240545,-0.07151563182320775,-0.11992016880261473,-0.2367516783374861,-0.008236889709989606,0.2565058143224671,1.1821624571929499,0.0,0.0,1.0,0.0,0.0,1.0
-122.47,37.76,1.5700944367381906,-0.25494628161025873,-0.13175210193399278,-0.33719944181182604,-0.0891022062811715,-0.5132085901977016,1.4181193509579326,0.0,0.0,1.0,0.0,0.0,1.0
-122.47,37.76,0.9305087237334815,0.41336339255154053,0.9496865862739607,0.20434502213678926,0.9282356473562782,-0.2983867914854017,1.4222408687529542,0.0,0.0,1.0,0.0,1.0,0.0
-122.47,37.76,1.889887293240545,0.6311015204783142,0.6373235516055803,0.3886448316418825,0.6647712288501694,-0.22474088421629765,1.6283167585040308,0.0,0.0,1.0,0.0,1.0,0.0
-122.47,37.76,0.8505605096078929,0.26469765394607525,0.35335715645250715,-0.04371728070418936,0.30479014217845646,-0.02680158154752058,1.5046712246533849,0.0,0.0,1.0,0.0,0.0,1.0
-122.47,37.75,1.3302497943614247,-0.10170621258616377,-0.26900252625797816,-0.462977510857956,-0.2038787846402684,0.48069262027400395,1.741658497867123,0.0,0.0,1.0,0.0,0.0,1.0
-122.47,37.75,1.8099390791149566,-0.09530215000008219,-0.25717059312660007,-0.30226108929901213,-0.167358964253283,0.21165571162571167,1.7004433199169078,0.0,0.0,1.0,0.0,0.0,1.0
-122.47,37.75,1.650042650863779,0.05748048598214981,-0.1601487414493001,-0.13979775011442755,-0.1386648196635088,1.1501313690488708,1.7962686086511583,0.0,0.0,1.0,0.0,0.0,1.0
-122.47,37.76,0.4508194389799497,0.08492646849392801,-0.12465294205516596,-0.2524739369682524,-0.14649049546071993,0.9636594221832413,2.352673510979065,0.0,0.0,1.0,0.0,0.0,1.0
-122.47,37.76,1.5700944367381906,-0.07197306486507073,-0.19091176759088302,-0.22889054902210298,-0.11257923367280495,0.5210831957139802,1.7169293910969938,0.0,0.0,1.0,0.0,0.0,1.0
-122.47,37.75,1.4101980084870134,0.28208010953686813,0.010231095642543788,-0.1293162443605834,-0.08127653048396036,1.5815587773761828,1.9549470437594874,0.0,0.0,1.0,0.0,0.0,1.0
-122.47,37.75,1.889887293240545,-0.4681100791184028,-0.602663040562839,-0.6568853673040731,-0.616031043293389,0.5927541694836532,1.4984889479608525,0.0,0.0,1.0,0.0,0.0,1.0
-122.47,37.74,1.889887293240545,-0.495556061630181,-0.5553353080373269,-0.5433357216374279,-0.4751688789435883,0.2598823135311717,1.459334528908148,0.0,0.0,1.0,0.0,0.0,1.0
-122.45,37.75,0.610715867231127,-0.1456197846050089,-0.37548992444038054,-0.5057769926861531,-0.33952383179192835,1.4975922498842458,1.618012964016477,0.0,0.0,1.0,0.0,0.0,1.0
-122.45,37.75,0.610715867231127,-0.28559429541507775,-0.4346495900972708,-0.5843882858399843,-0.39952067957054715,0.8112072975336168,1.3459927895450559,0.0,0.0,1.0,0.0,0.0,1.0
-122.45,37.75,0.5307676531055383,-0.5756068439562008,-0.5624344679161537,0.30129895035984783,-0.5221229337268553,-0.37986872521999004,1.2511978802595607,0.0,0.0,1.0,0.0,1.0,0.0
-122.46,37.75,1.889887293240545,-0.3532943856107973,-0.5979302673102879,-0.651644614427151,-0.6342909534868817,1.8223732492422842,2.0816837159563994,0.0,0.0,1.0,0.0,0.0,1.0
-122.45,37.74,1.889887293240545,-0.46902494520212873,-0.6239605201993196,-0.6979379315066294,-0.595162574500826,0.44488898715528774,1.623164861260254,0.0,0.0,1.0,0.0,0.0,1.0
-122.46,37.74,1.8099390791149566,-0.327678135266471,-0.5884647208051854,-0.6411631086733068,-0.5664684299110517,1.6432913761164611,2.4629241119958913,0.0,0.0,1.0,0.0,0.0,1.0
-122.45,37.74,1.4101980084870134,1.7417489461216056,1.3093773534678534,0.9555196011622878,1.5855924143220148,0.8995696447500937,1.4747902206394787,0.0,0.0,1.0,0.0,1.0,0.0
-122.44,37.73,1.1703533661102474,0.4934141748775603,0.3415252233211291,0.041008224139384326,0.31783293517380834,1.2012248099051177,1.2532586391570715,0.0,0.0,1.0,0.0,0.0,1.0
-122.45,37.74,0.7706122954823043,1.4027910621011448,0.923656333384929,0.7179388040751534,1.0612721359088677,1.6094626764971753,1.5953446161438587,0.0,0.0,1.0,0.0,1.0,0.0
-122.46,37.74,1.889887293240545,-0.20188404875415422,-0.5056411888855391,-0.5110177455630751,-0.4569089687500956,1.0954065988549604,2.317640609721382,0.0,0.0,1.0,0.0,0.0,1.0
-122.47,37.74,1.889887293240545,0.5377851799382684,0.30366303730071936,0.1676597519983347,0.4091324861412718,1.275444084964379,1.768448363534763,0.0,0.0,1.0,0.0,1.0,0.0
-122.47,37.74,1.889887293240545,0.48792497837520465,0.2374042117650023,0.14320290523936496,0.17175365362586686,0.8135644762264864,1.7890559525098706,0.0,0.0,1.0,0.0,1.0,0.0
-122.46,37.73,1.889887293240545,0.42342691947252586,-0.07969159615592937,-0.1441650441785293,-0.026496799903482294,2.758682850569293,2.4196481751481653,0.0,0.0,1.0,0.0,0.0,1.0
-122.46,37.72,1.889887293240545,0.1507968265221957,-0.3163302587834903,-0.2847919130426052,-0.2717013082160984,1.940614429079185,2.1970862142170025,0.0,0.0,0.0,1.0,0.0,1.0
-122.47,37.73,1.889887293240545,-0.22292596867985084,-0.6215941335730439,-0.44114104053744735,-0.5638598713119813,1.4320371992095848,3.0152074965287765,0.0,0.0,0.0,1.0,0.0,1.0
-122.47,37.72,1.4101980084870134,-0.35924101515501594,-0.5222058952694684,-0.588755579904086,-0.5195143751277849,1.4236915124861833,2.1332026883941686,0.0,0.0,0.0,1.0,0.0,1.0
-122.46,37.73,1.889887293240545,-0.10079134650243783,-0.4583134563600269,-0.5494499333271704,-0.45169185155195485,2.010310469349427,2.082714095405155,0.0,0.0,1.0,0.0,0.0,1.0
-122.45,37.73,1.889887293240545,-0.0509311449393741,-0.24060588674267083,-0.251600478155432,-0.24561572222539452,0.9219309885662317,1.4747902206394787,0.0,0.0,1.0,0.0,0.0,1.0
-122.46,37.73,1.889887293240545,0.10779812058707651,-0.16724790132812692,-0.00877892819137547,-0.013454006908130374,0.9760823909699846,1.5685547504762187,0.0,0.0,1.0,0.0,0.0,1.0
-122.44,37.73,1.889887293240545,0.09910689279168008,0.0646579880468828,-0.026248104447782413,0.06480275106398115,0.0979377665778304,0.7154005669067615,0.0,0.0,1.0,0.0,0.0,1.0
-122.45,37.73,1.889887293240545,-0.5815534735004194,-0.7067840521189659,-0.6018574620963912,-0.6655936566757263,-0.2751335422179078,0.7648587804470198,0.0,0.0,1.0,0.0,0.0,1.0
-122.45,37.73,1.889887293240545,-0.26821183982428487,-0.27373529951052933,-0.2166621256426181,-0.1856188744467757,0.8834516390934471,0.7442511914719121,0.0,0.0,1.0,0.0,0.0,1.0
-122.44,37.73,1.4101980084870134,0.43897964289586683,0.5166378336655242,0.19997772807268752,0.5265176230994391,0.3290686935434961,0.7957701639096812,0.0,0.0,1.0,0.0,1.0,0.0
-122.45,37.72,1.889887293240545,-0.7498888329059924,-0.8109050636750927,-0.6883298845656056,-0.8612355516060051,0.3440399636198278,0.41143862952392335,0.0,0.0,1.0,0.0,0.0,1.0
-122.45,37.72,1.4101980084870134,-0.5559372231560931,-0.7209823718766195,-0.5852617446528047,-0.683853566869219,0.6610486440446217,0.2816108189807451,0.0,0.0,1.0,0.0,0.0,1.0
-122.45,37.72,1.4901462226126019,-0.38805929679238305,-0.4606798429863025,-0.3127425950528563,-0.48560311333986983,0.5085965193949972,0.30118802850709736,0.0,0.0,1.0,0.0,0.0,1.0
-122.45,37.72,1.8099390791149566,0.031406802595960515,0.033894961905299885,0.3091600796752309,0.09871401285189613,-0.011830311471188874,0.3403424475598019,0.0,0.0,1.0,0.0,1.0,0.0
-122.46,37.72,1.4901462226126019,-0.41093094888553156,-0.3565588314301757,-0.19657257294775013,-0.2664841910179576,-0.22671581771572866,0.48047405259053405,0.0,0.0,0.0,1.0,0.0,1.0
-122.46,37.72,1.650042650863779,-0.6469663984868241,-0.6736546393511074,-0.6839625905015039,-0.7334161802515563,0.2607105114502879,0.37743610771499575,0.0,0.0,0.0,1.0,0.0,1.0
-122.46,37.72,1.5700944367381906,-0.42602623926700955,-0.47487816274395617,-0.4184311114041183,-0.48038599614172905,-0.24793042595155187,0.30427916685336354,0.0,0.0,0.0,1.0,0.0,1.0
-122.46,37.72,1.3302497943614247,-0.10170621258616377,-0.2855672326419074,-0.188711443632367,-0.2664841910179576,0.26045568132132907,0.5371449222720801,0.0,0.0,0.0,1.0,0.0,1.0
-122.47,37.71,1.2503015802358362,-0.034006122390444204,-0.06785966302455132,0.11874605848039523,0.0387171650732773,0.32951464626917404,0.47326139644924636,0.0,0.0,0.0,1.0,1.0,0.0
-122.47,37.71,1.0904051519846587,-0.30206188492214464,-0.2666361396317025,-0.20093986701185187,-0.24039860502725377,-0.10261354491277476,0.48871708818057713,0.0,0.0,0.0,1.0,0.0,1.0
-122.47,37.72,1.1703533661102474,-0.7562928954920739,-0.8061722904225415,-0.8796173645732617,-0.8847125789976386,-0.7284126341034401,0.48768670873182174,0.0,0.0,0.0,1.0,0.0,1.0
-122.47,37.72,1.4101980084870134,-0.5344378701885335,-0.5529689214110513,-0.5450826392630687,-0.49864590633522177,-0.4310895811407164,0.5639347879397201,0.0,0.0,0.0,1.0,0.0,1.0
-122.47,37.72,1.650042650863779,-0.42602623926700955,-0.5506025347847756,-0.586135203465625,-0.5403828439203479,0.5826883793897796,0.6978841162779199,0.0,0.0,0.0,1.0,0.0,1.0
-122.45,37.72,1.3302497943614247,-0.7581226276595259,-0.8676983427057073,-0.7232682370784195,-0.7829787936338936,-0.4872159170439003,0.38052724606126187,0.0,0.0,1.0,0.0,0.0,1.0
-122.45,37.71,1.3302497943614247,-0.16849143669815742,-0.25717059312660007,-0.05157841001957248,-0.2847441012114503,0.369204438854513,0.30530954630211893,0.0,0.0,0.0,1.0,0.0,1.0
-122.46,37.71,1.889887293240545,-0.44798302527643213,-0.44648152322864887,-0.2647023603477372,-0.42038914836311025,0.29555853158540896,0.28367157787825587,0.0,0.0,0.0,1.0,0.0,1.0
-122.46,37.71,1.650042650863779,-0.4164201453878872,-0.4535806831074757,-0.2647023603477372,-0.459517527349166,-0.5107239964403532,0.3403424475598019,0.0,0.0,0.0,1.0,0.0,1.0
-122.46,37.72,0.6906640813567156,-0.36061331428060484,-0.3589252180564513,-0.30400800692465285,-0.3603923005844914,-0.38630318597620067,0.20433236032409136,0.0,0.0,0.0,1.0,0.0,1.0
-122.48,37.76,1.5700944367381906,0.017683811340071413,0.18061093273438766,0.043628600577845365,0.2630532045933303,0.19056851845436787,1.6138914462214555,0.0,0.0,1.0,0.0,0.0,1.0
-122.48,37.76,1.5700944367381906,-0.14516235156314594,0.04336050841040232,-0.14678542061699032,0.028282930676995766,-0.25589386748151555,1.4438788371768174,0.0,0.0,1.0,0.0,0.0,1.0
-122.48,37.76,1.889887293240545,0.028662204344782696,0.08122269443081208,-0.04022344545290797,0.12479959884259996,0.14845783964391995,1.3583573429301206,0.0,0.0,1.0,0.0,0.0,1.0
-122.48,37.76,1.7299908649893678,-0.1762677984098279,-0.13175210193399278,-0.23587821952466576,-0.0891022062811715,0.2682280002545736,1.340840892301279,0.0,0.0,1.0,0.0,0.0,1.0
-122.48,37.76,1.889887293240545,-0.3551241177782492,-0.481977322622783,-0.37213779432463995,-0.4282148241603214,0.294985163795252,1.4356358015867743,0.0,0.0,1.0,0.0,0.0,1.0
-122.48,37.76,1.889887293240545,0.29214363645785346,0.2681672379065852,0.13359485829834114,0.3413099625654418,0.4668043782457478,1.4850940151270327,0.0,0.0,1.0,0.0,1.0,0.0
-122.49,37.76,1.889887293240545,-0.5669156161608043,-0.7328143050079976,-0.6402896498604865,-0.5795112229064037,1.3588372446661587,1.5232180547309817,0.0,0.0,1.0,0.0,0.0,1.0
-122.49,37.76,1.889887293240545,-0.026229760678773712,-0.08915714266103181,-0.3048814657374732,-0.10997067507373458,-0.09331224520577719,1.4181193509579326,0.0,0.0,1.0,0.0,0.0,1.0
-122.49,37.76,1.889887293240545,-0.17215090103306116,-0.27136891288425374,-0.3057549245502935,-0.24039860502725377,-0.05464177313627359,1.434605422138019,0.0,0.0,1.0,0.0,0.0,1.0
-122.49,37.76,1.889887293240545,-0.3793680689969866,-0.5553353080373269,-0.5756536977117809,-0.5586427541138406,0.2308953863621039,1.4500611138693495,0.0,0.0,1.0,0.0,0.0,1.0
